dataset	read_mode	repeat	rank	order	chunk_id	queue	start	end	bytes	records	stage2_seconds
ERR1203383	PE	2	0	12	72	0	1415577660	1435238556	19660896	86232	1.711223
ERR1203383	PE	2	0	13	79	1	1553203248	1572864144	19660896	86232	2.080086
ERR1203383	PE	2	0	14	86	2	1690828836	1710489732	19660896	86232	1.95845
ERR1203383	PE	2	0	15	93	3	1828454424	1848115320	19660896	86232	1.527264
ERR1203383	PE	2	0	16	100	4	1966080012	1985740908	19660896	86232	1.942063
ERR1203383	PE	2	0	17	107	5	2103705600	2123366496	19660896	86232	1.550001
ERR1203383	PE	2	0	18	108	0	2123366496	2143027392	19660896	86232	1.700363
ERR1203383	PE	2	0	19	115	1	2260992084	2280652860	19660776	85846	2.147949
ERR1203383	PE	2	0	20	122	2	2398617668	2418278508	19660840	84745	2.09117
ERR1203383	PE	2	0	21	129	3	2536243316	2555904156	19660840	84745	1.382123
ERR1203383	PE	2	0	22	136	4	2673868964	2693529804	19660840	84745	1.765852
ERR1203383	PE	2	0	23	143	5	2811494612	2831155220	19660608	84744	1.729638
ERR1203383	PE	2	0	24	144	0	2831155220	2850816060	19660840	84745	1.627337
ERR1203383	PE	2	0	25	151	1	2968780868	2988441708	19660840	84745	1.789255
ERR1203383	PE	2	0	26	158	2	3106406516	3126067356	19660840	84745	1.961291
ERR1203383	PE	2	0	27	165	3	3170304188	3175219340	4915152	21186	0.426347
ERR1203383	PE	2	0	28	172	4	3204710484	3209625636	4915152	21186	0.448045
ERR1203383	PE	2	0	29	179	5	3239117012	3244032164	4915152	21186	0.598664
ERR1203383	PE	2	0	30	180	0	3244032164	3248947316	4915152	21186	0.440095
ERR1203383	PE	2	1	0	1	1	19660976	39321628	19660652	87957	2.330759
ERR1203383	PE	2	1	1	8	2	157286524	176947228	19660704	87771	2.169673
ERR1203383	PE	2	1	2	15	3	294912060	314572956	19660896	86232	1.678853
ERR1203383	PE	2	1	3	22	4	432537648	452198544	19660896	86232	1.835009
ERR1203383	PE	2	1	4	29	5	570163236	589824132	19660896	86232	1.754394
ERR1203383	PE	2	1	5	30	0	589824132	609484800	19660668	86231	2.001805
ERR1203383	PE	2	1	6	37	1	727449720	747110616	19660896	86232	1.894353
ERR1203383	PE	2	1	7	44	2	865075308	884736204	19660896	86232	2.074248
ERR1203383	PE	2	1	8	51	3	1002700896	1022361792	19660896	86232	1.966816
ERR1203383	PE	2	1	9	58	4	1140326484	1159987380	19660896	86232	1.631984
ERR1203383	PE	2	1	10	65	5	1277952072	1297612968	19660896	86232	2.045539
ERR1203383	PE	2	1	11	66	0	1297612968	1317273636	19660668	86231	2.369089
ERR1203383	PE	2	1	12	73	1	1435238556	1454899224	19660668	86231	2.025563
ERR1203383	PE	2	1	13	80	2	1572864144	1592524812	19660668	86231	1.940555
ERR1203383	PE	2	1	14	87	3	1710489732	1730150400	19660668	86231	2.109692
ERR1203383	PE	2	1	15	94	4	1848115320	1867776216	19660896	86232	1.566867
ERR1203383	PE	2	1	16	101	5	1985740908	2005401804	19660896	86232	1.835444
ERR1203383	PE	2	1	17	102	0	2005401804	2025062472	19660668	86231	1.562045
ERR1203383	PE	2	2	0	2	2	39321628	58982556	19660928	87772	2.328508
