# ksw_extend2 profile v1
# sample_stride	64
# samples_stored	26294
# calls	1682797
# total_dp_cells	5337376551
# total_rows	121291518
# qlen_bins	<=8 <=16 <=32 <=64 <=96 <=128 <=160 <=192 <=256 <=512 >512
# qlen_counts	136256	127088	201450	353504	581682	263052	19765	0	0	0	0
# tlen_bins	<=16 <=32 <=64 <=128 <=256 <=512 <=1024 <=2048 >2048
# tlen_counts	139193	110187	183378	364902	877545	7547	45	0	0
# requested_w_bins	<=4 <=8 <=16 <=32 <=64 <=128 <=256 >256
# requested_w_counts	0	0	0	0	0	1682797	0	0
# dp_cell_bins	<=64 <=128 <=256 <=512 <=1024 <=2048 <=4096 <=8192 <=16384 <=32768 >32768
# dp_cell_counts	124661	36948	199622	219703	178895	176658	195588	319292	231430	0	0
sample_index	qlen	tlen	requested_w	effective_w	rows	dp_cells	max_score
16688	55	105	100	55	105	4550	121
16689	55	105	100	55	105	4550	108
16690	70	135	100	70	135	7370	145
16691	82	159	100	82	159	9029	94
16692	2	71	100	2	5	7	71
16693	24	43	100	24	43	861	120
16694	24	43	100	24	43	861	122
16695	71	137	100	71	103	2379	38
16696	81	157	100	81	157	9396	116
16697	55	105	100	55	105	4550	116
16698	10	15	100	10	15	140	64
16699	93	181	100	93	181	11140	125
16700	82	159	100	82	159	9028	94
16701	81	157	100	81	149	8636	82
16702	43	81	100	43	23	439	24
16703	81	157	100	81	157	9296	130
16704	1	2	100	1	2	2	68
16705	24	43	100	24	43	861	118
16706	55	105	100	55	105	4550	116
16707	93	181	100	93	181	11140	125
16708	81	157	100	81	157	9353	116
16709	24	43	100	24	43	861	121
16710	71	137	100	71	137	7517	133
16711	81	157	100	81	130	8290	80
16712	122	239	100	100	202	9548	87
16713	74	143	100	74	87	2140	36
16714	50	95	100	50	10	119	19
16715	48	91	100	48	66	1487	32
16716	72	139	100	72	139	7786	130
16717	24	43	100	24	43	861	120
16718	111	217	100	100	12	207	19
16719	16	27	100	16	23	262	21
16720	81	157	100	81	135	8368	80
16721	43	81	100	43	13	167	19
16722	81	157	100	81	135	8532	85
16723	82	159	100	82	151	8810	84
16724	122	239	100	100	12	174	19
16725	42	79	100	42	12	158	19
16726	93	181	100	93	181	11140	120
16727	93	181	100	93	14	199	22
16728	37	162	100	37	75	2072	145
16729	39	73	100	39	73	1939	39
16730	93	181	100	93	181	11140	120
16731	81	157	100	81	130	8290	80
16732	91	177	100	91	32	703	23
16733	14	23	100	14	23	286	83
16734	47	89	100	47	89	3318	62
16735	54	103	100	54	13	198	20
16736	15	25	100	15	25	330	140
16737	93	181	100	93	181	11140	120
16738	42	79	100	42	36	808	31
16739	77	149	100	77	21	338	21
16740	42	79	100	42	62	1834	39
16741	15	25	100	15	25	330	140
16742	77	149	100	77	149	8752	126
16743	15	25	100	15	25	330	140
16744	19	33	100	19	33	536	140
16745	19	33	100	19	33	536	140
16746	124	243	100	100	156	8061	55
16747	19	33	100	19	33	536	140
16748	19	33	100	19	33	536	140
16749	15	25	100	15	25	330	140
16750	79	204	100	79	159	9070	130
16751	15	25	100	15	25	330	140
16752	15	25	100	15	25	330	140
16753	15	25	100	15	25	330	140
16754	122	239	100	100	202	9546	87
16755	19	33	100	19	33	536	140
16756	79	188	100	79	156	6343	83
16757	65	125	100	65	41	1463	43
16758	93	181	100	93	181	11140	125
16759	15	25	100	15	25	330	140
16760	19	33	100	19	33	536	140
16761	66	127	100	66	11	147	20
16762	72	139	100	72	139	7788	145
16763	122	239	100	100	207	10045	92
16764	19	33	100	19	33	536	140
16765	110	215	100	100	27	540	27
16766	28	51	100	28	11	107	19
16767	18	31	100	18	14	159	20
16768	88	179	100	88	58	2285	39
16769	77	149	100	77	46	1389	31
16770	1	2	100	1	2	2	68
16771	80	155	100	80	12	169	20
16772	79	204	100	79	159	8993	135
16773	122	239	100	100	21	408	28
16774	115	225	100	100	14	249	19
16775	28	51	100	28	41	846	26
16776	42	79	100	42	76	2225	45
16777	93	181	100	93	181	11140	125
16778	1	2	100	1	2	2	68
16779	131	257	100	100	22	249	19
16780	65	125	100	65	78	4166	67
16781	82	159	100	82	159	9028	94
16782	81	157	100	81	149	8636	82
16783	59	113	100	59	74	3525	53
16784	82	159	100	82	159	9028	94
16785	72	139	100	72	139	7788	140
16786	77	149	100	77	102	3636	36
16787	72	139	100	72	139	7788	140
16788	80	205	100	80	161	9325	117
16789	122	239	100	100	207	10049	92
16790	42	79	100	42	59	1678	34
16791	81	157	100	81	139	8106	73
16792	113	221	100	100	156	5918	54
16793	36	67	100	36	67	1947	74
16794	77	149	100	77	84	2856	31
16795	82	159	100	82	159	9028	94
16796	1	2	100	1	2	2	68
16797	109	213	100	100	14	225	22
16798	66	127	100	66	12	205	20
16799	9	13	100	9	13	111	58
16800	87	169	100	87	97	3177	30
16801	81	157	100	81	149	8636	82
16802	100	195	100	100	19	336	20
16803	127	249	100	100	197	6892	76
16804	44	83	100	44	83	2911	79
16805	127	249	100	100	167	4284	46
16806	81	157	100	81	157	9495	124
16807	82	159	100	82	159	9028	94
16808	129	253	100	100	25	509	22
16809	82	159	100	82	156	8975	89
16810	46	87	100	46	13	181	19
16811	57	109	100	57	12	143	20
16812	75	149	100	75	149	8308	114
16813	25	150	100	25	51	950	145
16814	72	139	100	72	139	7788	135
16815	113	238	100	100	214	12622	130
16816	81	157	100	81	157	9495	124
16817	42	79	100	42	20	235	24
16818	39	73	100	39	20	260	22
16819	1	2	100	1	2	2	68
16820	81	157	100	81	144	8340	77
16821	129	253	100	100	17	266	21
16822	61	117	100	61	117	5597	115
16823	72	139	100	72	139	7786	133
16824	40	75	100	40	75	2405	83
16825	82	159	100	82	159	9028	94
16826	70	135	100	70	135	7370	106
16827	28	51	100	28	14	151	19
16828	101	197	100	100	88	3889	40
16829	70	135	100	70	135	7370	121
16830	81	157	100	81	157	9238	120
16831	1	2	100	1	2	2	68
16832	58	111	100	58	15	195	19
16833	28	52	100	28	26	533	31
16834	70	135	100	70	135	7370	131
16835	103	203	100	100	66	3346	47
16836	27	49	100	27	35	724	26
16837	48	91	100	48	49	881	23
16838	65	125	100	65	125	6355	103
16839	1	2	100	1	2	2	23
16840	70	135	100	70	135	7370	131
16841	7	9	100	7	9	62	19
16842	96	187	100	96	59	1640	25
16843	130	255	100	100	198	8321	82
16844	70	135	100	70	135	7370	136
16845	30	55	100	30	49	946	29
16846	65	125	100	65	17	312	21
16847	80	205	100	80	123	7996	93
16848	72	139	100	72	12	180	19
16849	64	123	100	64	123	6161	137
16850	78	151	100	78	26	576	33
16851	15	25	100	15	25	330	82
16852	67	129	100	67	15	217	21
16853	72	139	100	72	139	7767	135
16854	53	101	100	53	13	165	22
16855	18	33	100	18	20	307	22
16856	69	133	100	69	17	238	22
16857	111	217	100	100	34	1088	36
16858	11	17	100	11	17	172	102
16859	56	107	100	56	47	1604	49
16860	81	157	100	81	157	9400	125
16861	72	139	100	72	139	7786	135
16862	107	209	100	100	147	6654	47
16863	120	235	100	100	23	479	26
16864	63	121	100	63	10	111	19
16865	72	139	100	72	139	7786	135
16866	81	157	100	81	157	9495	124
16867	38	71	100	38	32	1017	33
16868	16	132	100	16	33	392	145
16869	4	5	100	4	5	20	39
16870	4	5	100	4	5	20	39
16871	107	209	100	100	50	1407	39
16872	60	115	100	60	16	238	20
16873	81	157	100	81	155	8565	90
16874	72	139	100	72	139	7786	135
16875	72	139	100	72	139	7786	135
16876	35	141	100	35	71	1855	112
16877	107	209	100	100	177	7781	76
16878	81	157	100	81	157	9219	105
16879	100	225	100	100	193	11141	101
16880	107	209	100	100	182	7860	81
16881	81	157	100	81	157	9346	130
16882	37	69	100	37	69	2057	140
16883	131	257	100	100	232	13456	143
16884	37	69	100	37	69	2057	145
16885	120	235	100	100	14	266	23
16886	72	139	100	72	139	7790	140
16887	59	113	100	59	103	3483	50
16888	94	183	100	94	168	9510	91
16889	14	23	100	14	13	165	20
16890	72	139	100	72	139	7786	135
16891	4	5	100	4	5	20	39
16892	62	119	100	62	14	227	21
16893	60	115	100	60	13	211	20
16894	109	213	100	100	133	7375	51
16895	109	213	100	100	135	7763	60
16896	72	139	100	72	139	7790	140
16897	80	155	100	80	155	9316	125
16898	89	173	100	89	99	2316	30
16899	72	139	100	72	139	7786	135
16900	87	169	100	87	16	293	20
16901	89	173	100	89	99	2316	30
16902	3	4	100	3	4	12	26
16903	94	183	100	94	173	9844	94
16904	80	155	100	80	155	9171	115
16905	80	155	100	80	155	9171	115
16906	35	65	100	35	46	1272	32
16907	89	173	100	89	99	2316	30
16908	79	153	100	79	138	7787	72
16909	80	155	100	80	155	9130	86
16910	108	211	100	100	19	322	22
16911	81	157	100	81	157	9400	120
16912	68	131	100	68	131	6955	145
16913	115	225	100	100	15	215	19
16914	125	245	100	100	14	215	20
16915	89	173	100	89	33	910	30
16916	60	115	100	60	115	5415	129
16917	72	139	100	72	139	7786	130
16918	72	142	100	72	142	7800	140
16919	72	142	100	72	142	7800	140
16920	59	179	100	59	119	5251	140
16921	107	209	100	100	188	8626	89
16922	54	103	100	54	48	1100	24
16923	81	157	100	81	157	9400	115
16924	4	5	100	4	5	20	39
16925	4	5	100	4	5	20	39
16926	49	93	100	49	48	1625	55
16927	89	173	100	89	99	2316	30
16928	68	131	100	68	131	6955	145
16929	68	131	100	68	131	6955	145
16930	73	194	100	73	126	4997	46
16931	54	103	100	54	81	2900	52
16932	131	257	100	100	17	281	19
16933	121	237	100	100	163	8603	55
16934	72	139	100	72	139	7790	140
16935	35	65	100	35	46	1272	32
16936	112	219	100	100	27	427	30
16937	112	219	100	100	26	531	30
16938	80	155	100	80	155	9171	115
16939	114	223	100	100	31	454	29
16940	7	9	100	7	9	62	29
16941	72	139	100	72	139	7786	126
16942	107	209	100	100	167	7327	66
16943	78	151	100	78	123	7621	80
16944	116	227	100	100	21	263	24
16945	121	237	100	100	22	452	27
16946	106	207	100	100	128	4148	37
16947	72	139	100	72	139	7790	140
16948	107	209	100	100	177	8458	76
16949	25	45	100	25	45	935	63
16950	55	105	100	55	12	177	20
16951	81	157	100	81	153	8248	85
16952	68	131	100	68	131	6955	145
16953	81	157	100	81	157	9346	130
16954	89	173	100	89	33	918	30
16955	35	65	100	35	46	1272	32
16956	89	173	100	89	99	2316	30
16957	72	139	100	72	139	7750	141
16958	81	157	100	81	157	9346	135
16959	56	107	100	56	85	2985	43
16960	124	243	100	100	48	1046	24
16961	89	173	100	89	13	209	20
16962	4	5	100	4	5	20	39
16963	1	2	100	1	2	2	70
16964	35	65	100	35	46	1272	32
16965	37	162	100	37	75	2072	145
16966	127	249	100	100	64	992	23
16967	89	173	100	89	99	2316	30
16968	61	117	100	61	18	208	20
16969	14	23	100	14	23	286	145
16970	4	5	100	4	5	20	39
16971	102	199	100	100	70	2664	42
16972	1	2	100	1	2	2	70
16973	115	225	100	100	118	4835	37
16974	4	5	100	4	5	20	39
16975	1	2	100	1	2	2	70
16976	107	209	100	100	50	1407	39
16977	79	153	100	79	134	7853	77
16978	41	77	100	41	68	1993	41
16979	80	155	100	80	155	9171	115
16980	81	157	100	81	157	9487	119
16981	97	189	100	97	81	3522	40
16982	79	153	100	79	148	8443	82
16983	72	139	100	72	17	303	23
16984	40	75	100	40	19	291	20
16985	68	131	100	68	131	6955	140
16986	72	139	100	72	139	7790	140
16987	107	209	100	100	177	6861	76
16988	107	209	100	100	166	6252	64
16989	89	173	100	89	99	2316	30
16990	75	145	100	75	94	3409	36
16991	51	97	100	51	53	1081	24
16992	31	57	100	31	42	1150	52
16993	75	145	100	75	88	2950	35
16994	38	115	100	38	77	2185	145
16995	75	145	100	75	89	2833	32
16996	1	2	100	1	2	2	70
16997	79	153	100	79	121	7323	72
16998	72	139	100	72	139	7790	135
16999	81	157	100	81	157	9487	125
17000	1	2	100	1	2	2	70
17001	81	157	100	81	157	9346	130
17002	35	65	100	35	46	1272	32
17003	81	157	100	81	157	9284	125
17004	35	65	100	35	46	1272	32
17005	71	137	100	71	29	506	34
17006	89	173	100	89	99	2316	30
17007	75	145	100	75	84	2744	31
17008	10	125	100	10	21	155	87
17009	73	141	100	73	54	2442	50
17010	101	197	100	100	47	1101	27
17011	42	79	100	42	79	2652	134
17012	30	55	100	30	42	846	25
17013	117	229	100	100	37	762	24
17014	48	91	100	48	12	137	19
17015	81	157	100	81	30	675	23
17016	79	153	100	79	153	8410	121
17017	49	93	100	49	40	889	26
17018	130	255	100	100	25	441	20
17019	72	139	100	72	139	7788	134
17020	130	255	100	100	21	377	20
17021	37	69	100	37	14	135	19
17022	60	115	100	60	11	179	19
17023	81	157	100	81	157	9346	130
17024	81	157	100	81	157	9346	135
17025	49	93	100	49	41	1044	34
17026	69	133	100	69	133	7160	130
17027	80	155	100	80	155	9171	115
17028	80	155	100	80	62	1889	30
17029	111	217	100	100	28	530	30
17030	61	117	100	61	15	181	20
17031	81	157	100	81	157	9346	135
17032	72	139	100	72	139	7786	131
17033	72	139	100	72	139	7786	124
17034	117	229	100	100	10	168	19
17035	72	139	100	72	139	7786	130
17036	81	157	100	81	157	9473	120
17037	69	133	100	69	133	7160	130
17038	96	187	100	96	121	3498	35
17039	130	255	100	100	81	1171	19
17040	96	187	100	96	131	4813	40
17041	31	138	100	31	63	1457	97
17042	20	35	100	20	22	301	29
17043	34	63	100	34	21	292	21
17044	53	105	100	53	28	739	32
17045	10	18	100	10	18	152	32
17046	129	253	100	100	19	350	23
17047	110	215	100	100	26	444	31
17048	17	29	100	17	29	427	64
17049	41	77	100	41	77	2527	145
17050	9	13	100	9	13	111	31
17051	41	77	100	41	77	2527	145
17052	41	77	100	41	77	2527	145
17053	110	215	100	100	26	628	31
17054	91	177	100	91	17	245	19
17055	109	213	100	100	27	543	31
17056	52	99	100	52	99	4067	120
17057	107	209	100	100	31	1017	27
17058	61	119	100	61	34	916	29
17059	56	165	100	56	113	4677	72
17060	109	213	100	100	33	789	27
17061	40	109	100	40	81	2250	69
17062	110	215	100	100	34	833	35
17063	20	35	100	20	14	109	23
17064	58	111	100	58	20	325	24
17065	10	23	100	10	21	155	63
17066	61	117	100	61	39	676	21
17067	61	117	100	61	39	639	21
17068	39	73	100	39	54	1563	40
17069	59	113	100	59	21	324	19
17070	83	161	100	83	63	2390	39
17071	39	73	100	39	57	1512	36
17072	40	75	100	40	75	2354	57
17073	80	155	100	80	155	9165	100
17074	39	73	100	39	34	1148	36
17075	65	125	100	65	12	193	20
17076	17	29	100	17	29	427	64
17077	76	147	100	76	147	8579	140
17078	77	149	100	77	110	4538	47
17079	74	150	100	74	55	1858	37
17080	65	125	100	65	77	3476	48
17081	36	161	100	36	73	1962	125
17082	76	147	100	76	147	8579	140
17083	41	77	100	41	77	2527	140
17084	33	61	100	33	48	1335	35
17085	80	155	100	80	155	9171	115
17086	77	149	100	77	45	1603	34
17087	1	2	100	1	2	2	36
17088	45	85	100	45	18	226	22
17089	75	145	100	75	45	1356	36
17090	40	75	100	40	75	2320	50
17091	8	11	100	8	11	85	32
17092	76	147	100	76	147	8579	140
17093	73	141	100	73	31	839	31
17094	71	137	100	71	79	4216	79
17095	41	77	100	41	77	2527	145
17096	40	75	100	40	75	2354	57
17097	47	89	100	47	63	1531	31
17098	33	61	100	33	61	1543	43
17099	90	175	100	90	46	1333	31
17100	83	161	100	83	73	2388	35
17101	4	5	100	4	5	20	22
17102	16	27	100	16	27	377	145
17103	16	27	100	16	27	377	145
17104	63	121	100	63	121	5970	89
17105	41	77	100	41	77	2527	145
17106	73	141	100	73	18	347	23
17107	16	27	100	16	27	377	145
17108	81	157	100	81	157	9487	124
17109	77	149	100	77	106	3975	42
17110	33	61	100	33	61	1541	43
17111	16	27	100	16	27	377	145
17112	91	178	100	91	55	2035	59
17113	16	27	100	16	27	377	145
17114	16	27	100	16	27	377	145
17115	16	27	100	16	27	377	145
17116	16	27	100	16	27	377	145
17117	16	27	100	16	27	377	145
17118	37	69	100	37	43	1256	34
17119	16	27	100	16	27	377	145
17120	16	27	100	16	27	377	91
17121	16	27	100	16	27	377	145
17122	16	27	100	16	27	377	86
17123	44	83	100	44	83	2911	115
17124	62	127	100	62	39	1052	31
17125	16	27	100	16	27	377	145
17126	28	51	100	28	51	1175	145
17127	74	143	100	74	108	3083	46
17128	28	51	100	28	51	1175	145
17129	6	7	100	6	7	42	20
17130	88	171	100	88	65	2998	62
17131	29	53	100	29	53	1261	57
17132	76	147	100	76	147	8579	140
17133	28	51	100	28	51	1175	145
17134	43	81	100	43	30	642	24
17135	114	223	100	100	15	257	21
17136	116	227	100	100	11	224	20
17137	31	57	100	31	17	112	19
17138	10	15	100	10	15	140	36
17139	109	213	100	100	16	324	20
17140	85	165	100	85	60	3983	59
17141	40	75	100	40	75	2354	57
17142	10	15	100	10	15	140	32
17143	102	199	100	100	153	5488	65
17144	21	37	100	21	37	621	28
17145	56	107	100	56	15	192	20
17146	80	155	100	80	155	9178	110
17147	85	165	100	85	58	3582	59
17148	89	173	100	89	95	2592	29
17149	28	51	100	28	51	1175	145
17150	77	149	100	77	110	4538	47
17151	89	173	100	89	110	2382	34
17152	61	117	100	61	17	330	19
17153	124	243	100	100	75	3013	35
17154	88	171	100	88	70	3284	62
17155	88	171	100	88	60	2094	62
17156	33	61	100	33	61	1635	145
17157	80	155	100	80	155	9171	110
17158	41	77	100	41	27	570	26
17159	41	77	100	41	46	1200	26
17160	28	51	100	28	51	1175	135
17161	28	51	100	28	51	1175	129
17162	64	123	100	64	101	4417	54
17163	12	19	100	12	18	184	20
17164	118	231	100	100	39	903	26
17165	54	103	100	54	32	793	33
17166	82	159	100	82	156	8797	89
17167	6	7	100	6	7	39	19
17168	31	57	100	31	25	558	33
17169	54	174	100	54	109	4401	140
17170	88	171	100	88	62	3088	62
17171	91	177	100	91	28	368	25
17172	40	75	100	40	75	2316	52
17173	34	63	100	34	24	459	26
17174	76	147	100	76	147	8579	135
17175	60	115	100	60	52	1525	33
17176	40	75	100	40	19	399	22
17177	77	149	100	77	110	4538	47
17178	47	89	100	47	15	203	20
17179	66	127	100	66	31	629	26
17180	60	115	100	60	54	1954	37
17181	72	139	100	72	139	7766	117
17182	88	171	100	88	65	3319	62
17183	88	171	100	88	63	2905	62
17184	76	147	100	76	147	8579	135
17185	13	21	100	13	21	245	126
17186	38	71	100	38	34	846	28
17187	72	147	100	72	145	7803	121
17188	19	33	100	19	33	536	145
17189	43	81	100	43	11	172	19
17190	19	33	100	19	33	536	135
17191	40	75	100	40	75	2354	57
17192	119	233	100	100	18	213	19
17193	32	157	100	32	65	1552	140
17194	77	149	100	77	110	4538	47
17195	121	237	100	100	23	376	23
17196	88	171	100	88	61	2794	62
17197	13	21	100	13	21	245	126
17198	86	167	100	86	48	777	24
17199	19	33	100	19	33	536	140
17200	19	33	100	19	33	536	140
17201	13	21	100	13	21	245	126
17202	95	185	100	95	30	438	21
17203	35	65	100	35	65	1646	42
17204	65	125	100	65	15	209	24
17205	40	75	100	40	75	2405	135
17206	15	25	100	15	25	330	32
17207	19	33	100	19	33	536	140
17208	35	65	100	35	65	1684	37
17209	19	33	100	19	33	536	140
17210	40	75	100	40	75	2405	140
17211	19	33	100	19	33	536	140
17212	19	33	100	19	33	536	140
17213	72	139	100	72	139	7766	117
17214	88	171	100	88	65	3009	62
17215	56	107	100	56	10	115	19
17216	28	51	100	28	51	1175	145
17217	13	21	100	13	21	245	126
17218	121	237	100	100	186	9982	49
17219	40	75	100	40	75	2405	140
17220	18	31	100	18	16	166	21
17221	19	33	100	19	33	536	135
17222	19	33	100	19	33	536	140
17223	13	21	100	13	21	245	126
17224	19	33	100	19	33	536	140
17225	88	171	100	88	60	2501	62
17226	13	21	100	13	21	245	126
17227	89	173	100	89	115	4185	32
17228	19	33	100	19	33	536	137
17229	19	33	100	19	33	536	140
17230	1	121	100	1	3	2	110
17231	77	149	100	77	110	4538	47
17232	68	131	100	68	13	204	21
17233	80	155	100	80	155	9168	100
17234	90	175	100	90	18	339	21
17235	111	217	100	100	54	1344	24
17236	66	127	100	66	15	169	20
17237	111	217	100	100	97	3284	36
17238	107	209	100	100	24	739	29
17239	17	29	100	17	29	374	22
17240	40	75	100	40	75	2405	95
17241	111	217	100	100	60	2068	34
17242	72	139	100	72	80	3034	35
17243	29	53	100	29	15	200	24
17244	76	147	100	76	147	8579	135
17245	100	195	100	100	19	343	22
17246	80	155	100	80	155	9180	125
17247	77	149	100	77	105	4223	44
17248	18	31	100	18	18	320	26
17249	2	3	100	2	3	6	34
17250	16	141	100	16	33	392	145
17251	2	3	100	2	3	6	34
17252	80	155	100	80	146	8975	93
17253	72	139	100	72	139	7786	145
17254	114	223	100	100	88	2515	34
17255	14	23	100	14	16	178	20
17256	114	223	100	100	134	5864	34
17257	118	231	100	100	127	6564	46
17258	73	141	100	73	17	302	20
17259	1	2	100	1	2	2	19
17260	72	139	100	72	139	7766	117
17261	115	225	100	100	156	5350	49
17262	93	181	100	93	136	5047	53
17263	80	155	100	80	155	9178	115
17264	2	3	100	2	3	6	40
17265	72	139	100	72	139	7786	145
17266	16	27	100	16	27	377	30
17267	22	131	100	22	45	737	66
17268	72	139	100	72	139	7774	130
17269	110	215	100	100	38	837	23
17270	106	207	100	100	20	378	24
17271	16	27	100	16	27	377	129
17272	16	27	100	16	27	377	140
17273	76	147	100	76	147	8579	135
17274	76	147	100	76	147	8568	135
17275	72	139	100	72	139	7766	112
17276	37	162	100	37	75	2072	135
17277	82	159	100	82	156	8797	89
17278	80	155	100	80	155	9178	115
17279	15	25	100	15	25	330	125
17280	108	211	100	100	23	515	19
17281	96	187	100	96	13	232	20
17282	77	149	100	77	149	8619	128
17283	96	187	100	96	10	183	19
17284	77	149	100	77	149	8619	128
17285	131	257	100	100	15	251	19
17286	65	125	100	65	16	327	21
17287	70	135	100	70	135	7370	125
17288	72	139	100	72	139	7786	145
17289	84	163	100	84	163	9237	105
17290	127	249	100	100	43	847	23
17291	76	147	100	76	14	185	19
17292	50	195	100	50	96	3364	48
17293	26	47	100	26	47	1012	135
17294	72	139	100	72	139	7786	145
17295	70	135	100	70	12	192	20
17296	121	240	100	100	74	2392	29
17297	121	240	100	100	66	2208	30
17298	57	109	100	57	109	4887	134
17299	89	173	100	89	33	461	21
17300	76	147	100	76	147	8579	130
17301	60	115	100	60	16	194	21
17302	120	235	100	100	27	511	23
17303	77	149	100	77	149	8619	128
17304	10	15	100	10	12	105	19
17305	57	109	100	57	109	4887	135
17306	72	139	100	72	139	7786	145
17307	64	123	100	64	14	228	20
17308	82	159	100	82	156	8797	89
17309	49	93	100	49	23	369	25
17310	15	25	100	15	25	330	145
17311	15	25	100	15	25	330	145
17312	15	25	100	15	25	330	145
17313	51	176	100	51	103	3927	137
17314	13	21	100	13	21	245	39
17315	20	35	100	20	30	510	38
17316	72	139	100	72	139	7786	145
17317	20	35	100	20	30	475	36
17318	25	45	100	25	31	581	35
17319	62	119	100	62	119	5782	110
17320	80	155	100	80	155	9099	125
17321	12	19	100	12	17	176	20
17322	111	217	100	100	17	303	21
17323	6	7	100	6	7	42	145
17324	77	149	100	77	149	8619	128
17325	4	5	100	4	5	20	26
17326	80	155	100	80	155	9229	130
17327	77	149	100	77	149	8619	128
17328	113	221	100	100	16	325	23
17329	72	196	100	72	145	7791	104
17330	77	149	100	77	149	8619	128
17331	62	119	100	62	119	5782	115
17332	26	151	100	26	53	1027	145
17333	62	119	100	62	119	5782	114
17334	40	75	100	40	23	450	23
17335	72	139	100	72	139	7786	145
17336	22	39	100	22	39	722	46
17337	122	239	100	100	39	1326	28
17338	122	239	100	100	52	1746	28
17339	62	119	100	62	119	5782	115
17340	112	219	100	100	136	4983	52
17341	80	155	100	80	155	9055	130
17342	77	149	100	77	149	8619	128
17343	20	35	100	20	28	523	32
17344	81	157	100	81	157	9203	115
17345	72	139	100	72	139	7786	140
17346	62	119	100	62	11	168	19
17347	37	69	100	37	14	184	20
17348	72	139	100	72	139	7786	140
17349	67	131	100	67	17	247	23
17350	75	145	100	75	12	174	21
17351	115	225	100	100	80	2069	30
17352	62	119	100	62	119	5782	110
17353	66	127	100	66	12	160	19
17354	28	51	100	28	51	1175	96
17355	74	143	100	74	15	194	20
17356	64	123	100	64	14	171	19
17357	75	145	100	75	145	8367	120
17358	101	197	100	100	23	487	24
17359	64	180	100	64	129	6176	145
17360	80	155	100	80	155	9043	115
17361	76	147	100	76	32	758	34
17362	66	182	100	66	133	6567	135
17363	15	25	100	15	25	330	40
17364	9	13	100	9	13	111	42
17365	119	233	100	100	23	363	22
17366	100	195	100	100	19	335	21
17367	13	21	100	13	21	245	142
17368	5	6	100	5	6	30	145
17369	5	6	100	5	6	30	145
17370	76	147	100	76	16	223	20
17371	49	93	100	49	93	3611	145
17372	5	6	100	5	6	30	145
17373	49	93	100	49	93	3611	145
17374	80	155	100	80	155	9229	130
17375	108	211	100	100	18	297	26
17376	121	237	100	100	18	270	22
17377	32	59	100	32	59	1400	35
17378	79	204	100	79	159	8841	125
17379	32	59	100	32	21	285	26
17380	98	191	100	98	162	9023	88
17381	112	219	100	100	12	170	21
17382	75	145	100	75	145	8381	140
17383	1	2	100	1	2	2	37
17384	14	23	100	14	23	286	38
17385	126	247	100	100	32	505	22
17386	72	139	100	72	139	7786	140
17387	113	221	100	100	64	2959	48
17388	21	37	100	21	37	657	145
17389	95	185	100	95	115	8058	67
17390	4	5	100	4	5	20	35
17391	4	5	100	4	5	20	35
17392	112	219	100	100	26	566	35
17393	5	6	100	5	6	30	34
17394	80	155	100	80	155	9229	135
17395	37	69	100	37	69	2057	135
17396	19	33	100	19	15	202	21
17397	22	39	100	22	35	629	33
17398	94	184	100	94	28	581	32
17399	62	119	100	62	119	5782	110
17400	102	199	100	100	29	619	22
17401	116	227	100	100	181	8441	78
17402	81	157	100	81	157	9487	140
17403	80	155	100	80	155	9229	130
17404	7	9	100	7	9	62	23
17405	49	93	100	49	93	3611	145
17406	49	93	100	49	93	3611	145
17407	42	79	100	42	33	486	19
17408	69	133	100	69	13	255	22
17409	49	93	100	49	93	3611	145
17410	55	105	100	55	21	306	25
17411	37	69	100	37	69	2057	145
17412	106	207	100	100	88	3315	44
17413	76	147	100	76	108	4437	49
17414	77	149	100	77	149	8619	128
17415	37	69	100	37	69	2057	145
17416	49	93	100	49	93	3611	145
17417	37	69	100	37	69	2057	145
17418	81	157	100	81	157	9307	121
17419	77	149	100	77	140	7923	74
17420	75	145	100	75	145	8381	132
17421	81	157	100	81	157	9307	121
17422	37	69	100	37	69	2057	145
17423	79	153	100	79	112	3944	48
17424	81	157	100	81	157	9307	121
17425	1	2	100	1	2	2	44
17426	37	69	100	37	69	2057	145
17427	7	55	100	7	15	77	28
17428	79	153	100	79	153	9057	140
17429	89	173	100	89	173	10755	140
17430	62	119	100	62	119	5782	115
17431	77	149	100	77	72	4180	73
17432	95	185	100	95	116	8618	72
17433	6	7	100	6	7	42	65
17434	9	13	100	9	13	111	30
17435	9	13	100	9	13	111	30
17436	67	129	100	67	94	3602	43
17437	9	13	100	9	13	111	30
17438	77	149	100	77	149	8619	128
17439	81	157	100	81	157	9307	121
17440	93	181	100	93	181	11034	118
17441	70	135	100	70	135	7370	145
17442	55	244	100	55	87	2052	38
17443	71	137	100	71	14	198	20
17444	128	251	100	100	15	261	19
17445	72	197	100	72	145	7805	135
17446	77	149	100	77	91	4080	50
17447	70	135	100	70	135	7370	145
17448	109	213	100	100	21	320	19
17449	70	135	100	70	135	7370	135
17450	70	135	100	70	94	4059	45
17451	87	169	100	87	18	342	23
17452	42	86	100	42	85	2437	53
17453	57	109	100	57	40	991	44
17454	11	17	100	11	17	172	35
17455	37	69	100	37	69	2057	145
17456	83	161	100	83	16	347	25
17457	55	105	100	55	85	3114	44
17458	61	117	100	61	117	5597	116
17459	53	101	100	53	33	863	29
